duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_51s,logged_in,num_compromised,root_54,su_attempted,num_root,num_file_creations,num_54s,num_access_files,num_outbound_cmds,is_host_51,is_guest_51,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,1,5,2,327,467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,47,0,0,0,0,1,0,0.04,151,255,1,0,0.01,0.03,0,0,0,0,1
0,2,12,2,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,46,59,1,0,1,0.14,0,0,0,0,0
805,1,5,6,76944,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,1,1,0,0,241,238,0.99,0.01,0,0,0,0,0.07,0.07,0
8,1,7,2,220,688,0,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,53,27,0.51,0.08,0.02,0,0,0,0,0,0
0,1,5,2,234,3236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,21,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,1
0,1,5,2,256,4926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,1,0,0.07,255,241,0.95,0.02,0,0,0,0,0,0,1
0,1,5,2,229,509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,21,255,1,0,0.05,0.04,0,0,0,0,1
7428,1,4,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,217,0.85,0.03,0,0,0.33,0.39,0.12,0.06,0
0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1,1,0,0,0.01,0.06,0,255,1,0,0.05,0,0,1,1,0,0,0
0,1,5,2,327,910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,1,0,0.13,14,255,1,0,0.07,0.03,0,0,0,0,1
8124,1,4,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,60,0.24,0.04,0,0,0,0.02,0.11,0.22,0
0,1,5,2,224,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,19,0,0,1,1,0.09,0.06,0,255,19,0.07,0.07,0,0,0,0,1,1,0
0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0.11,0,0.44,1,0,0.56,160,85,0.34,0.02,0.01,0.02,1,1,0,0,0
1,1,6,2,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,203,0.8,0.13,0,0,0,0,0.19,0,0
0,3,14,2,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,200,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,0,0,1,1,0.01,0.06,0,255,1,0,0.06,0,0,0,0,1,1,0
0,1,5,2,258,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,71,255,1,0,0.01,0.03,0,0,0,0,1
0,2,12,2,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,1,39,1,0,1,0.51,0,0,0,0,0
0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0.33,0,0.33,1,0,0.67,7,3,0.43,0.43,0.14,0,1,1,0,0,0
0,1,5,2,238,780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,1,0,0.11,18,98,1,0,0.06,0.07,0,0,0,0,1
0,3,1,2,54,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.98,0,0,0,0,0,1
0,1,5,2,204,1762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,233,255,1,0,0,0.01,0,0,0,0,1
0,3,14,2,22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0.67,0.67,0.67,141,134,0.95,0.02,0.01,0,0,0,0,0,1
0,1,5,2,239,60632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,87,255,1,0,0.01,0.02,0.01,0,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,17,0,0,1,1,0.14,0.07,0,255,17,0.07,0.05,0,0,0,0,1,1,0
8213,1,4,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,8,0.03,0.85,0,0,0,0,0.84,0,0
7971,1,4,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,107,0.42,0.02,0,0,0.55,0.36,0.01,0.01,0
0,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,9,0,0,1,1,0.04,0.06,0,255,9,0.04,0.07,0,0,0,0,1,1,0
0,2,12,2,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,0,0,0,0,1,0,0,255,254,1,0.01,1,0,0,0,0,0,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,19,1,1,0,0,0.06,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,0
2057,1,5,6,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,1,1,1,0,0,255,243,0.95,0.01,0,0,0.02,0.02,0.35,0.37,0
841,1,5,6,60884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,73,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.35,0.35,0
0,1,5,2,193,1478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,223,220,0.99,0.01,0,0,0,0,0.01,0.01,1
0,1,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7,25,1,0,1,0.12,0,0,0,0,0
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.5,1,0.5,1,0,255,2,0.01,0.02,0,0,0,0,0.01,1,0
0,1,5,2,303,1850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,255,255,1,0,0,0,0,0,0,0,1
4,1,9,2,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,136,0.53,0.02,0,0,0,0,0.17,0.02,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,14,1,1,0,0,0.07,0.09,0,255,14,0.05,0.08,0,0,1,1,0,0,0
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,1,0.12,0,0.88,1,0,1,0,255,1,0,0.99,0,0,0.18,0,0.81,1,0
0,1,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,9,0,0,1,1,0.09,0.07,0,255,9,0.04,0.06,0,0,0,0,1,1,0
