retweets,replies,favoriteC,hasthtags,urls,mentions,intertime,ffratio,favorites,listed,uniqueHashtags,uniqueMentions,uniqueURL,SS,chi
299.6562103929024,0.0,0.33079847908745247,0.3561470215462611,0.12198986058301647,0.40399239543726234,131.24967258132656,0.4915492957746479,3022,6,0.18536121673003803,0.1391001267427123,0.24334600760456274,16359.1692712975,106.716588276335
292.3333333333333,0.0,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.8666666666666667,37228.70111111111,0.8888888888888888,18,0,0.3333333333333333,0.8,0.26666666666666666,156788.305746364,17.8909372621711
141.0670216097714,0.0,0.2940808017538365,0.04321954274976511,0.01096147823363608,0.45599749451926086,215.22322789435225,0.34446505875077305,2500,2,0.03914813654870028,0.10804885687441278,0.07829627309740056,17270.4847411886,57.9108148050022
155.99287263712426,0.0,0.16052060737527116,0.0554694762937713,0.04307406259683917,0.22745584133870467,108.03126743105052,0.4823232323232323,2616,0,0.049891540130151846,0.09296560272699102,0.09606445615122405,14981.3175610049,36.0505088450697
46.34964584674823,0.0,0.029298132646490664,0.8918222794591114,0.15518351577591757,0.4175788795878944,508.1367192530586,0.611764705882353,111,0,0.5412105602060528,0.1213779781068899,0.16065679330328397,28224.0526234436,67.6726121848408
422.8846396965866,0.0,0.3053097345132743,0.036346396965865994,0.1763590391908976,1.050252844500632,22.886267383059415,0.3013698630136986,2869,2,0.02370417193426043,0.29804045512010113,0.3663084702907712,14658.6205709561,143.516886767202
559.6042191435769,0.0,0.3570528967254408,0.031171284634760706,0.05258186397984887,0.8463476070528967,53.207903022670024,0.2584985835694051,9805,1,0.021095717884130984,0.13035264483627204,0.10642317380352645,17968.8219066019,104.496734113605
108.87418045582267,0.0,0.28660630658757413,0.05744614423977521,0.048079925070246644,0.751795192007493,99.51353939015506,0.6681489716509171,4419,1,0.04527005931938807,0.19481735872619418,0.10084295972525757,17545.349343796,41.3398765637741
16.853658536585368,0.0,0.2017738359201774,0.3348115299334812,0.2727272727272727,0.4700665188470067,1715.1768662232078,0.455,60,2,0.19290465631929046,0.2017738359201774,0.3991130820399113,10753.9906120121,10.0058857239624
1341.1481251936784,0.0,0.1732259064146266,0.25968391695072823,0.08490858382398513,0.3148435079020762,201.3928261543229,0.4028169014084507,5048,4,0.145026340254106,0.13356058258444375,0.17942361326309267,17419.7311616015,55.178512074148
1368.792781580585,0.0,0.21250777846919727,0.6667703795892969,0.22370877411325452,1.0018668326073428,201.37804915992535,0.6372067648663393,4724,16,0.34691972619788425,0.34100808960796514,0.39203484754200374,20973.2210174095,142.37711657446
